61.894737,63.859649,66.807018,66.807018,68.280702,69.263158,63.368421,77.122807,87.438596,121.333333,125.754386
2.157895,2.157895,3.000000,3.315789,3.315789,3.315789,3.947368,2.894737,5.000000,1.947368,3.526316
