39.474606,40.945709,45.849387,53.204904,55.656743,62.031524,76.742557,88.511384,89.001751,92.434326,94.886165,95.866900,101.751313,113.029772
1.751682,1.857498,1.859342,1.862107,3.652503,2.812794,3.976219,5.559591,4.612407,5.140013,5.140935,3.983409,4.617200,4.410913
