14.736842,21.614035,23.578947,36.350877,40.771930,67.298246,69.754386,82.526316,96.771930,100.210526,114.947368,115.438597,108.561403
1.138577,1.243446,2.082397,2.187266,1.558052,3.970037,2.082397,3.235955,3.445693,2.082397,3.865169,8.164794,8.898876
