26.526316,30.456140,30.456140,34.877193,37.333333,39.298246,40.771930,40.771930,45.192982,53.543860,81.543860
-0.052632,1.315789,1.105263,0.789474,0.789474,0.894737,2.368421,2.157895,2.578947,3.000000,3.000000
