14.736842,21.614035,24.561404,31.929825,36.842105,41.263158,67.789474,70.245614,83.017544,100.701754,96.771930,114.456140,98.245614,91.859649,114.947368,116.421053
0.614232,0.194757,2.082397,1.033708,1.558052,1.872659,1.558052,1.033708,2.711610,1.033708,0.823970,2.397004,-2.217228,-2.322097,2.397004,7.011236
