23.396226,28.233962,31.743396,35.381132,40.181132,48.045283,52.392453,55.381132,59.456604,61.901887,68.218868,80.294340
4.280591,5.295928,5.983460,6.693586,7.629662,9.082194,9.805232,10.282954,10.825232,11.096371,11.677384,12.056118
