25.262362,28.716850,31.165984,33.615118,36.608504,40.146142,42.595276,45.044409,47.493543,50.759055,54.432756,58.106457,62.596535,67.494803,72.393071,78.364724
3.973013,4.705232,5.170042,5.673586,6.306245,6.977637,7.429536,7.881435,8.307511,8.834295,9.353333,9.849131,10.321688,10.754219,11.038270,11.155907
