2.380342,7.293074,8.886342,8.712118,5.237834,5.913171,6.920071,8.262808,6.915797,10.593515,9.591500,12.935825,11.587592,13.603835,14.950846,17.981315,19.675765,20.688771,23.065274,26.101240,33.863956,31.848324,49.343592,47.329181,42.951701,40.934237,38.243879,34.542346,36.566526,39.595775,42.958417,51.030103,53.054283,50.367589,53.716798,66.843744,61.464859,62.142028,59.787507,64.835440,68.201746,72.922391,71.909996,74.937412,71.900226,72.578006,79.646455,80.315687,76.617207,77.964829,77.294987,81.671857,83.357147,86.719790,88.397142,88.740917,91.097881,92.783172,96.481040,97.158210,90.435367,99.862612,100.533065,101.872748,107.263235,108.939977,110.624046,118.363559,127.098980,128.779386,130.803566,136.525615,137.178970,139.173231,141.185809,142.870489,144.865971,146.880992,148.217622,148.880747,149.875435,153.894486,157.933687,161.972278,163.659400,165.688466,173.456677,174.818343
0.096360,-0.185957,0.261649,0.107681,-0.100066,-0.190725,-0.099854,0.013746,0.058948,0.921480,0.649122,1.398182,1.488756,1.579754,1.534552,1.444190,0.990683,0.854695,0.060983,-0.233552,-1.140015,-1.253699,-1.251494,-1.410550,-1.274986,-1.320612,-1.366323,-1.344104,-1.548023,-1.593013,-1.524531,-1.410084,-1.614003,-1.795830,-1.228257,-1.430777,-1.590257,-1.748974,-1.771957,-1.816692,-1.884326,-2.269394,-2.156091,-2.133024,-1.793116,-1.974519,-2.087058,-1.950858,-2.042068,-2.109956,-2.223471,-2.336349,-2.449567,-2.381085,-2.199385,-2.471574,-2.539335,-2.652553,-2.538657,-2.697374,-2.925081,-3.173439,-3.082611,-2.855582,-3.127135,-2.922749,-2.990595,-3.034991,-2.580170,-2.511900,-2.715819,-2.805842,-2.079807,-1.172115,-0.945001,-1.035533,-0.173212,-0.036842,0.303617,0.666677,1.211267,1.892354,1.824805,1.779942,1.598666,1.213260,0.102624,-0.487041
