145.252064,149.092910,150.940100,151.632208,155.639529,161.898990,163.426636,165.585826,158.526236,156.189371,156.659204,154.795564,154.331244
0.517605,0.876031,0.883409,1.203830,1.898981,1.283586,0.855817,0.158522,1.684983,1.700442,1.605976,1.400937,1.290599
