1.171171,2.252252,2.612613,2.702703,2.162162,3.153153,2.522523,3.963964,3.693694,5.405405,7.297297,6.126126,8.828829,8.738739,9.549550,7.747748,9.189189,10.180180,11.171171,11.891892,12.432432,11.171171,12.432432,11.981982,13.153153,13.693694,14.144144,14.864865,14.864865,16.036036,16.486486,15.855856,16.936937,17.297297,18.468468,17.207207,20.000000,20.450450,20.090090,19.549550,19.639640,20.360360,21.351351,22.252252,21.981982,22.792793,23.693694,24.324324,23.063063,23.603604,22.072072,24.054054,24.684685,25.045045,24.234234,25.225225,25.675676,27.207207,28.108108,27.927928,31.351351,30.630631,31.171171,31.801802,31.801802,33.243243,32.072072,31.261261,30.270270,32.072072,33.693694,34.684685,35.495495,36.036036,37.747748,39.009009,40.000000,38.648649,38.648649,39.909910,39.549550,41.081081,42.432432,41.441441,39.369369,38.018018,38.468468,37.657658,37.207207,36.396396,34.954955,33.243243,33.873874,35.495495,37.027027,32.792793
-0.222924,-0.103791,-0.203069,-0.262635,-0.302347,-0.351986,-0.381769,-0.451264,-0.600181,-0.749097,-0.719314,-0.828520,-0.689531,-0.808664,-0.898014,-0.907942,-1.076715,-1.136282,-1.096570,-1.126354,-1.215704,-0.828520,-0.898014,-0.977437,-1.046931,-0.947653,-0.898014,-0.957581,-0.808664,-0.749097,-0.838448,-0.868231,-0.709386,-0.401625,-0.629964,-0.540614,-0.441336,-0.620036,-0.580325,-0.520758,-0.401625,-0.342058,-0.312274,-0.381769,-0.441336,-0.371841,-0.371841,-0.252708,-0.123646,-0.074007,-0.044224,0.045126,0.045126,-0.014440,0.114621,0.194043,0.303249,0.412455,0.531588,0.690433,0.700361,0.759928,0.849278,0.898917,0.978339,0.898917,1.087545,1.216606,1.256318,1.246390,1.345668,1.345668,1.385379,1.345668,1.315884,1.305957,1.296029,1.157040,1.544224,1.593863,1.673285,1.782491,1.871841,2.060469,1.782491,1.752708,1.673285,1.633574,1.554152,1.464801,1.464801,1.474729,1.613718,1.633574,1.722924,1.186823
