3.333333,3.783784,4.594595,3.423423,4.954955,5.585586,7.027027,8.468468,7.387387,6.666667,10.720721,12.252252,11.981982,14.594595,15.135135,14.234234,17.027027,19.009009,23.423423,28.603604,29.279279,30.630631,34.144144,35.315315,36.036036,35.945946,36.576577,37.117117,37.927928,38.558559,36.666667,36.306306,38.018018,41.261261,41.081081,40.540541,39.909910,40.090090,40.990991,42.072072,42.612613,41.441441,42.072072,42.342342,42.972973,43.693694,44.414414,45.045045,43.333333
0.005415,0.005415,0.015343,-0.074007,-0.212996,-0.212996,-0.322202,-0.391697,-0.441336,-0.441336,-0.659747,-0.500903,-0.540614,-0.540614,-0.629964,-0.689531,-0.580325,-0.471119,-0.203069,-0.064079,-0.064079,0.194043,0.521661,0.561372,0.611011,0.690433,0.700361,0.690433,0.690433,0.690433,0.601083,0.511733,0.561372,0.829422,0.759928,0.779783,0.779783,0.700361,0.869134,0.879061,0.869134,0.730144,0.730144,0.750000,0.750000,0.968412,0.968412,0.968412,0.978339
