43.058748,48.085734,51.042703,54.037292,57.408086,60.884218,64.360349,67.801368,71.402901,74.879032,78.264874,81.966728,85.785958,89.088283,92.269745
2.250929,2.854840,3.196514,3.545780,3.901396,4.272475,4.640654,4.973722,5.283000,5.560894,5.804621,6.043793,6.244697,6.396013,6.506670
