2.115732,4.719711,2.115732,5.207957,6.835443,9.439421,8.625678,12.368897,14.810127,17.251356,18.390597,20.994575,22.622061,24.086799,22.947559,24.575045,26.202532,29.457505,27.504521,32.224231,34.177215,31.898734,30.922242,33.526221,34.014467,36.292948,39.222423,36.943942,38.734177,41.338156,43.942134,40.524412,39.710669,37.920434
-0.111314,-0.406934,-0.554745,-0.702555,-0.883212,-0.883212,-1.195255,-1.145985,-0.965328,-0.965328,-0.620438,-0.571168,-0.686131,-0.439781,-0.209854,0.003650,0.250000,0.447080,0.627737,0.644161,0.808394,0.972628,1.153285,1.251825,1.531022,1.465328,1.563869,1.695255,1.859489,1.908759,1.793796,2.253650,2.434307,2.171533
