9.168901,19.302949,29.919571,39.571046,49.222520,59.839142,69.008043,79.624665,89.276139,100.375335,110.026810,119.678284,130.294906,139.946381,150.080429,159.731903,170.348525,179.034852
0.419426,0.176600,1.633554,2.604857,0.662252,-3.465784,-10.993377,-26.777042,-32.847682,-31.633554,-28.962472,-24.348786,-17.306843,4.304636,10.132450,14.017660,12.803532,0.662252
