112.361963,3.312883,0.828221,1.380368,2.208589,3.036810,11.319018,14.355828,16.288344,17.668712,19.049080,18.773006,20.705521,22.085890,23.742331,25.398773,29.539877,32.024540,36.165644,37.822086,40.582822,41.134969,43.895706,42.515337,43.895706,46.932515,46.104294,48.588957,49.693252,50.797546,51.625767,55.214724,58.251534,61.840491,64.325153,66.257669,68.742331,70.674847,74.263804,67.914110,81.441718,80.613497,71.779141,78.128834,88.619632,106.012270,107.944785,105.736196,102.423313,93.865031,91.656442,96.625767,99.938650,109.877301,115.122699,117.607362,124.233129,126.717791,138.036810,139.969325,147.699387,159.294478,156.533742,154.601227
-1.465116,-0.348837,-0.376744,-0.502326,-0.600000,-0.920930,-2.665116,-2.734884,-2.469767,-2.218605,-2.134884,-1.953488,-1.897674,-1.744186,-1.618605,-1.618605,-1.520930,-1.479070,-1.367442,-1.646512,-1.548837,-1.632558,-1.730233,-1.493023,-1.423256,-1.451163,-1.548837,-1.520930,-1.409302,-1.520930,-1.618605,-1.353488,-1.604651,-1.479070,-1.423256,-1.297674,-1.409302,-1.437209,-1.395349,-1.590698,-1.423256,-0.906977,-0.823256,-0.320930,-0.641860,-0.893023,-1.144186,-1.200000,-1.325581,-1.562791,-1.562791,-1.786047,-1.758140,-1.325581,-1.241860,-1.660465,-2.190698,-0.906977,-0.711628,-0.613953,-0.516279,-0.600000,-0.711628,-0.893023
