1.227088,2.020455,2.394626,3.022690,3.561516,4.011105,4.282663,4.732750,5.093370,5.455582,5.815906,6.265047,6.626703,6.928277,7.026933,7.264214,7.624673,7.956671,8.168112,8.305880,8.711470,8.984161,9.345186,9.766463,10.246319,10.785685,11.413736,12.130808,13.115566,14.633284,15.877424,16.587011,17.207414,17.738741,18.270230,18.920145,19.509956,20.040798,20.570830,21.012946,21.455062,22.075303,22.784607,23.583046,24.471130,25.626373,26.818173,28.740688,30.702043,33.450123,35.414501,37.307540,39.182789,41.236768,43.201493,45.076892,47.130368,48.915400,51.236125,53.199393,55.060850,56.925545,59.000415,61.106515,63.432820,65.515510,67.478991,69.460315,71.202010,73.369618,75.333548,77.297460,79.207860,81.225474,83.623179,85.766160,87.631708,89.796899,91.820756,93.725583,95.726052,97.654959,99.619654,101.584482,103.281283,106.072449,108.068542,109.961718,111.944150,113.837254,115.873294,117.556939,119.801312,121.693242,123.866312,125.690145,127.652074,129.613135,131.573827,133.534064,135.493771,137.382137,139.412597,141.371642,143.330598,145.289687,147.248835,149.207983,151.167145,153.125675,154.995090,156.507566,157.574254,158.640447,159.438919,160.059848,160.680210,161.359840,162.010294,162.541352,163.072031,163.603250,164.223248,164.843139,165.374196,165.905037,166.495712,167.146167,167.677440,168.297587,169.005960,169.893186,170.780911,171.757251,173.002479,174.425799,176.206157,178.165467,179.412438
-0.131798,-0.259986,-0.434331,-0.574567,-0.712809,-0.849059,-0.997859,-1.152650,-1.296929,-1.500340,-1.633594,-1.753206,-1.935971,-2.095491,-2.226493,-2.427194,-2.565459,-2.750834,-2.875087,-3.023402,-3.181707,-3.372601,-3.531914,-3.720785,-3.877076,-4.035364,-4.175098,-4.308809,-4.447425,-4.506338,-4.341411,-4.196997,-4.052595,-3.912213,-3.777844,-3.625420,-3.448949,-3.290527,-3.102037,-2.960664,-2.819290,-2.668875,-2.513937,-2.357185,-2.217560,-2.063318,-1.941845,-1.798263,-1.772322,-1.817131,-1.903478,-1.990162,-2.078598,-2.180459,-2.279708,-2.373719,-2.456884,-2.506913,-2.578824,-2.623951,-2.673308,-2.724617,-2.774268,-2.824516,-2.882821,-2.946894,-2.999909,-3.053179,-3.102528,-3.165904,-3.235632,-3.304692,-3.373673,-3.449857,-3.541667,-3.636754,-3.719741,-3.811653,-3.898867,-3.981722,-4.083591,-4.177486,-4.275641,-4.378717,-4.464195,-4.618691,-4.723676,-4.815444,-4.909880,-4.998969,-5.097033,-5.167050,-5.242366,-5.287830,-5.322702,-5.341666,-5.337046,-5.300171,-5.249629,-5.182140,-5.094970,-5.008029,-4.898764,-4.786994,-4.671944,-4.561814,-4.453870,-4.345927,-4.238530,-4.107627,-3.979303,-3.843465,-3.712580,-3.563310,-3.407761,-3.282902,-3.136996,-2.984067,-2.851688,-2.701284,-2.536848,-2.392457,-2.233020,-2.069575,-1.919171,-1.760748,-1.616350,-1.483971,-1.341584,-1.187660,-0.998145,-0.826649,-0.673694,-0.499561,-0.375029,-0.240262,-0.116669,-0.014739,0.045006
