0.052830,1.494340,5.162264,9.971321,14.943396,19.018868,23.252830,26.354717,30.022642,33.690566,37.200000,40.430189,42.626415,46.324528,49.584906,52.845283,56.671698,59.147170,62.952453,67.109434,71.592453,76.075472,80.777358,85.856604,90.747170,95.637736,100.635472,105.663396,110.309434,115.200000,120.090566,124.981132,130.566038
-0.088997,-0.553580,-1.113664,-1.335544,-1.148131,-0.860549,-0.292753,0.128215,0.639400,1.220380,1.747075,2.192988,2.552735,3.114974,3.578551,3.989567,4.535003,4.878163,5.426830,5.808765,6.272127,6.613347,6.916008,7.136811,7.291911,7.311299,7.306847,7.249259,7.072186,6.801478,6.480507,6.070496,5.435375
