22.594433,28.272003,32.761921,36.027571,39.702058,43.375075,46.641119,49.906983,53.172633,56.030197,59.107172,63.000049,67.081572,70.942663,75.211492,80.106505,84.918362,89.892618,94.784651,99.675615,105.381507,110.270837,115.159323,120.046447,123.522727,126.560495,129.409791
-0.441563,0.427430,1.049124,1.524118,2.115438,2.574277,3.084815,3.579197,4.054192,4.480718,4.956215,5.504380,6.049673,6.453939,6.875438,7.276114,7.528439,7.724900,7.857022,7.892925,7.913749,7.802450,7.615037,7.304836,7.037719,6.700591,6.382133
