22.417582,24.678179,27.315542,30.329670,32.967033,45.023548,48.791209,57.080063,60.470958,66.875981,72.150706,76.671900,81.946625,124.521193,129.795918
-0.271383,0.087645,0.338965,0.626188,1.272439,2.852165,3.175290,4.144667,4.360084,4.862724,5.293559,5.832101,6.478353,6.478353,6.083421
