0.754717,0.377358,5.660377,4.150943,6.415094,9.056604,9.056604,12.075472,12.075472,14.716981,16.226415,16.981132,20.377358,19.622642,21.132075,23.396226,21.886792,24.150943,30.188383,32.075472,35.849057,38.113208,34.339623,38.113208,38.113208,43.018868,42.264151,40.000000,46.415094,47.924528,50.566038,58.490566,54.716981,58.490566,61.509434,61.886792,70.566038,73.584906,82.641509,83.396226,95.849057,99.245283,106.415094,113.962264,113.962264,116.603774,118.113208,119.622642,129.811321,101.509434,101.132075
-0.235480,-0.486800,-1.025343,-1.025343,-1.312566,-1.384372,-1.563886,-1.456177,-1.312566,-1.276663,-0.953537,-1.061246,-0.989440,-0.845829,-0.594509,-0.450898,-0.307286,-0.199578,0.231257,0.733897,1.092925,1.272439,1.380148,1.667371,2.062302,2.313622,2.672650,2.744456,2.959873,3.426610,3.713833,4.575502,4.683210,4.898627,5.293559,5.508976,6.047518,6.550158,6.837381,7.124604,7.160507,7.447730,6.980993,7.124604,7.088701,6.909187,6.298838,6.047518,5.401267,7.088701,7.088701
