15.835445,21.778590,26.110865,29.945026,32.939443,35.933861,38.519870,42.466665,45.460652,48.726194,52.535849,56.480779,67.006255,81.521363,89.788129
1.893559,2.890940,3.588891,4.286843,4.803844,5.320845,5.760296,6.406547,6.884773,7.350074,7.880000,8.358226,9.327603,9.906788,9.870454
