25.736353,31.761381,35.393407,38.678807,41.934066,45.784615,50.072213,54.141287,57.818524,62.686342,67.162323,72.045212,76.928100,81.810989,86.693878,91.576766,96.459655,101.342543,107.039247,111.922135,116.805024,121.687912,129.049922
-0.061916,0.779852,1.262386,1.727687,2.163907,2.678969,3.272228,3.734298,4.170517,4.713369,5.178669,5.631045,6.028849,6.316072,6.522872,6.697360,6.833073,6.936473,6.923548,6.871848,6.716748,6.516410,6.048524
