22.481521,27.774501,30.418003,39.113188,44.778347,48.936861,61.031858,65.944293,72.368552,76.523879,81.433524,86.342372,123.318324,129.349684
-0.414995,0.482577,0.662091,2.098205,2.529039,3.211193,4.970433,5.580781,6.406547,6.801478,7.160507,7.447730,6.980993,6.406547
