21.970418,31.161415,37.655305,42.030868,46.406431,51.407074,56.407717,61.408360,66.409003,72.659807,80.160772,87.536720,94.398714
5.148387,11.560000,16.825806,20.193548,24.403226,28.772581,33.374194,37.729032,42.403226,46.574194,49.922581,52.361290,52.412903
