27.491961,37.909968,52.379421,66.848875,70.321543,75.530547,90.000000,95.787781,140.353698,154.244373
8.064516,17.096774,28.709677,43.548387,46.774194,50.645161,57.096774,56.774194,21.935484,9.354839
