44.841091,52.526485,57.519101,62.511718,67.504334,72.496950,78.737721,86.226645,94.339647,99.182022,108.693419,115.558267,121.174960,126.167576,131.160193,136.776886,141.769502,146.138042,152.621509
17.845161,23.445161,27.538710,31.545161,35.377419,39.209677,43.651613,46.903226,47.948387,47.825806,42.954839,38.843871,34.506452,29.454839,24.316129,19.543226,15.432258,11.687097,7.194839
