44.158922,47.424753,55.075470,63.850381,70.741678,79.006440,88.881188,96.985921,105.210723,112.438821,119.665778,127.639406,134.991569,142.155257,149.946879,153.431705
20.776256,22.080365,25.072146,27.948858,29.812968,31.469954,31.285845,28.708310,25.532420,22.770776,19.871050,16.557078,13.680365,10.688584,8.042009,6.712329
