23.544708,28.536075,32.899863,36.639880,40.379897,44.118962,47.858503,51.598520,55.334255,59.070466,62.808580,65.925657,69.039880,73.401647,78.388733,83.380100,88.371466,92.743461
5.596804,7.840639,10.688584,13.220091,15.751598,18.513242,21.159817,23.691324,27.258447,30.710502,33.702283,35.715982,38.420091,41.757078,45.036530,47.280365,49.524201,50.387215
